station_id,latitude,longitude,elevation,state,name,first_year,last_year,nobs
RSM00024266,67.5667,133.4,135.9,,VERHOJANSK,1952,2025,55060
RSM00024343,66.7667,123.4,87.8,,ZHIGANSK,1951,2025,53298
RSM00024507,64.2694,100.2167,188.0,,TURA,1955,2025,51973
RSM00024641,63.7833,121.6167,110.8,,VILJUJSK,1951,2025,52667
RSM00024688,63.25,143.15,740.3,,OJMJAKON,1950,2025,51722
RSM00024726,62.5333,113.8667,351.2,,MIRNVY,1966,2025,38411
RSM00024790,62.7833,148.1333,649.0,,SUSUMAN,1959,1991,12807
RSM00024793,62.85,149.76,632.0,,SHTURMOVOY,1955,1959,2661
RSM00024817,61.267,108.2,278.0,,ERBOGACEN,1954,1996,35974
RSM00024908,60.3361,102.2944,258.8,,VANAVARA,1955,2025,49645
RSM00024944,60.3667,120.4167,134.0,,OLEKMINSK,1950,2018,49772
RSM00024959,62.0167,129.7167,98.2,,JAKUTSK,1940,2025,62853
RSM00025042,69.9333,167.9667,16.0,,AJON ISLAND,1960,2010,9137
RSM00025123,68.75,161.2833,32.0,,CHERSKIJ,1955,2025,43586
RSM00025173,68.92,-179.48,2.0,,MYS SHMIDTA,1939,1998,33429
RSM00025399,66.167,-169.833,7.0,,MYS UELEN,1944,1998,30931
RSM00025400,65.7333,150.9,47.0,,ZYRYANKA,1954,2018,35043
RSM00025428,65.2333,160.5333,260.0,,OMOLON,1957,2025,33367
RSM00025551,64.683,170.417,23.0,,MARKOVO,1954,1993,33706
RSM00025563,64.7833,177.5667,64.0,,ANADYR,1940,2013,38190
RSM00025594,64.383,-173.233,39.0,,BUHTA PROVIDENJA,1946,1991,27529
RSM00025677,63.017,179.283,82.0,,BERINGOVSKAJA,1949,1995,25831
RSM00025703,62.9167,152.4167,206.1,,SEJMCHAN,1955,2025,55692
RSM00025822,61.95,160.8667,2.0,,GIZIGA,1955,1998,28015
RSM00025913,59.55,150.7833,115.3,,MAGADAN,1950,2025,61081
RSM00025954,60.35,166.0,4.0,,KORF,1951,2006,42069
RSM00026063,59.95,30.7,72.0,,ST.PETERSBURG (VOEJKOVO),1946,2018,59674
RSM00026065,59.933,30.317,20.0,,LENINGRAD/CHOSSEYNOR,1954,1956,254
RSM00026258,57.817,28.333,45.0,,PSKOV,1948,1998,39213
RSM00026298,57.8833,34.0333,186.0,,BOLOGOE,1952,2025,53906
RSM00026477,56.35,30.6167,97.0,,VELIKIE LUKI,1960,2025,46599
RSM00026702,54.7264,20.5583,19.0,,KALININGRAD,1939,2020,46911
RSM00026781,54.75,32.0667,240.0,,SMOLENSK,1939,2025,59711
RSM00027038,59.3183,39.9256,124.7,,VOLOGDA,1947,2025,60821
RSM00027199,58.5667,49.5667,156.5,,KIROV,1947,2025,60660
RSM00027331,57.58,39.58,103.0,,JAROSLAVL,1950,1953,529
RSM00027459,56.2667,44.0,161.1,,NIZHNIJ NOVGOROD,1946,2025,61779
RSM00027595,55.6075,49.2942,115.5,,KAZAN,1947,2017,52427
RSM00027612,55.93,37.5183,187.0,,MOSKVA (DOLGOPRUDNYJ),1934,2018,64788
RSM00027707,54.1,35.35,237.0,,SUHINICHI,1961,2025,43747
RSM00027730,54.6333,39.7,155.0,,RYAZAN,1962,2025,49063
RSM00027944,52.733,41.467,161.0,,TAMBOV,1948,1995,38381
RSM00027962,53.1228,45.0189,169.5,,PENZA,1961,2025,33187
RSM00027995,52.9833,49.4333,44.7,,SAMARA (BEZENCHUK),1951,2025,17740
RSM00028225,57.9583,56.1972,170.0,,PERM,1961,2025,46344
RSM00028275,58.15,68.25,55.3,,TOBOL'SK,1951,2025,55905
RSM00028445,56.7333,61.0667,286.1,,EKATERINBURG (VERHNEE DUBROVO),1946,2025,64832
RSM00028661,55.4567,65.4011,70.8,,KURGAN,1955,2025,41592
RSM00028698,54.9333,73.4,90.4,,OMSK,1946,2018,59051
RSM00028722,54.7106,55.815,103.6,,UFA-DIOMA,1946,2025,59156
RSM00028900,53.25,50.45,40.0,,SAMARA,1939,1994,39657
RSM00029231,58.3167,82.95,72.9,,KOLPASEVO,1951,2025,57586
RSM00029263,58.4528,92.2028,76.9,,ENISEJSK,1964,2025,48711
RSM00029282,58.3833,97.45,131.0,,BOGUCANY,1951,2025,54542
RSM00029572,56.1806,92.6056,204.6,,EMEL' YANOVO,1995,2025,20069
RSM00029574,56.0,92.883,215.0,,USAF-DS3-192,1953,1994,40876
RSM00029612,55.3544,78.3083,118.6,,BARABINSK,1958,2025,53227
RSM00029634,54.9667,82.95,143.0,,NOVOSIBIRSK,1946,2025,63071
RSM00029698,54.8833,99.0333,410.6,,NIZHNEUDINSK,1950,2025,56484
RSM00029839,53.5,83.8333,140.3,,BARNAUL,1963,2025,41781
RSM00029846,53.7333,87.1833,215.0,,ABAGUR,1955,1956,181
RSM00029862,53.7667,91.3167,253.6,,ABAKAN,1960,2025,49931
RSM00030054,59.45,112.5833,186.0,,VITIM,1951,2025,56179
RSM00030230,57.7667,108.0667,256.5,,KIRENSK,1950,2025,57263
RSM00030309,56.2833,101.75,410.8,,BRATSK,1967,2025,44024
RSM00030372,56.9,118.2667,709.0,,CHARA,1967,2025,45875
RSM00030521,54.8,105.167,418.0,,ZHIGALOVO,1950,1996,35584
RSM00030554,54.4667,113.5833,995.4,,BAGDARIN,1951,2018,52127
RSM00030635,53.4167,109.0167,459.0,,UST'-BARGUZIN,1960,2025,41192
RSM00030636,53.6167,109.6333,489.0,,BARGUZIN,1951,1970,6480
RSM00030673,53.75,119.7333,624.0,,MOGOCHA,1953,2025,46876
RSM00030692,54.0,123.967,400.0,,SKOVORODINO,1949,1996,31268
RSM00030710,52.267,104.317,469.0,,IRKUTSK,1940,1988,39087
RSM00030715,52.4833,103.85,435.5,,ANGARSK,1988,2024,22329
RSM00030758,52.0833,113.4833,671.0,,CHITA,1940,2025,65465
RSM00030935,50.3667,108.75,770.0,,KRASNYJ CHIKOJ,1951,2025,56996
RSM00030965,50.4,116.5167,675.0,,BORZYA,1957,2025,51937
RSM00031004,58.6167,125.3667,678.4,,ALDAN,1950,2025,56570
RSM00031088,59.3667,143.2,4.6,,OHOTSK,1951,2025,51859
RSM00031168,56.45,138.15,6.0,,AYAN,1950,2020,39972
RSM00031300,53.7414,127.2764,228.0,,ZEJA,1955,2025,46337
RSM00031329,53.067,132.983,542.0,,EKIMCHAN,1951,1996,29232
RSM00031369,53.1475,140.6939,44.8,,NIKOLAEVSK-NA-AMURE,1951,2025,51173
RSM00031510,50.2803,127.4783,168.0,,BLAGOVESCETNSK,1940,2025,53821
RSM00031538,50.0667,132.1333,343.2,,SUTUR,1958,2025,41988
RSM00031561,50.6,137.0333,19.0,,KOMSOMOLSK-ON-AMUR,1940,2010,33017
RSM00031707,47.733,130.967,73.0,,EKATERINO-NIKOLSKOE,1948,1993,30472
RSM00031736,48.5333,135.2333,72.0,,HABAROVSK,1940,2025,60488
RSM00031770,49.0,140.3,20.5,,SOVETSKAYA GAVAN,1964,2025,36510
RSM00031873,45.8667,133.7333,100.0,,DAL'NERECHENSK,1957,2025,52072
RSM00031909,45.0,136.6,68.0,,TERNEJ,1950,1996,35417
RSM00031977,43.2667,132.05,77.0,,VLADIVOSTOK (SAD GOROD),1940,2025,61480
RSM00032061,50.9,142.1667,30.0,,ALEKSANDROVSK-SAHALINSKIJ,1951,2025,58014
RSM00032098,49.2167,143.1,7.0,,PORONAJSK,1970,2025,37681
RSM00032099,48.65,144.75,33.0,,M. TERPENIYA (FL),1955,1970,7763
RSM00032150,46.95,142.7167,22.0,,JUZHNO-SAHALINSK,1948,2025,64466
RSM00032165,44.017,145.867,49.0,,JUZHNO-KURILSK,1951,1995,37102
RSM00032186,46.2,150.5,70.0,,USAF-DS3-216,1961,1996,29544
RSM00032195,46.85,151.8667,26.0,,SIMUSIR,1953,1961,4608
RSM00032215,50.6833,156.1333,24.0,,SEVERO-KURIL'SK,1998,2025,12971
RSM00032217,50.017,155.4,25.0,,USAF-DS3-217,1953,1994,34757
RSM00032389,56.3167,160.8333,28.0,,KLJUCHI,1950,2025,53111
RSM00032477,54.3,155.9167,25.0,,SOBOLEVO,1967,2025,19487
RSM00032540,53.0833,158.5833,78.0,,PETROPAVLOVSK-KAMCHATSKIJ,1948,2025,65237
RSM00032618,55.2,165.9833,16.0,,OSTROV BERINGA,1957,2025,43899
RSM00034009,51.7667,36.1667,246.4,,KURSK,1946,2025,61072
RSM00034122,51.65,39.25,100.0,,VORONEZ,1939,2025,48124
RSM00034139,51.1833,40.7,193.0,,KAMENNAYA STEP NO2,1952,1961,6226
RSM00034172,51.5567,46.0394,166.5,,SARATOV,1947,2025,53934
RSM00034247,50.4167,41.05,90.4,,KALACH,1961,2025,46129
RSM00034467,48.7833,44.3333,141.0,,VOLGOGRAD,1947,2025,58867
RSM00034731,47.25,39.8167,78.0,,ROSTOV-NA-DONU,1939,2025,61268
RSM00034858,45.9167,43.35,85.9,,DIVNOE,1957,2025,45934
RSM00034866,46.18,45.35,7.0,,YASHKUL,1951,1957,3336
RSM00034882,46.2833,47.9833,-17.0,,ASTRAHAN,1939,2025,54988
RSM00035121,51.6925,55.0783,114.8,,ORENBURG,1939,2025,58292
RSM00036096,51.7103,94.4917,626.1,,KYZYL,1955,2025,50640
RSM00036259,50.0,88.667,1758.0,,KOS-AGAC,1969,1991,10486
RSM00037011,44.1,39.0333,94.6,,TUAPSE,1950,2025,49911
RSM00037050,44.05,43.03,573.0,,PJATIGORSK,1947,1951,230
RSM00037055,44.2167,43.1,312.6,,MINERAL'NYE VODY,1947,2025,59500
RSM00037099,43.5833,39.7667,141.9,,SOCHI,2013,2014,194
RSM00037259,43.0,47.5,-19.7,,MAHACHKALA,1963,2025,28363
RSXUAC00073,59.68,30.45,35.0,,SLUTSK,1939,1939,186
RSXUAC00075,56.8,60.6,252.0,,SWERDLOWSK,1940,1941,171
RSXUAE04636,53.05,158.33,5.0,,NIKOLAEVKA,1954,1955,127
RSXUAE04778,77.72,104.28,7.0,,MYS CHELIUSKINA,1941,1949,657
SAM00040373,28.3167,46.1333,358.0,,AL-QAISUMAH,1977,2025,23756
SAM00040375,28.3833,36.6,778.0,,TABUK,1976,2025,34483
SAM00040394,27.4333,41.6833,1015.0,,HAIL,1986,2025,23714
SAM00040400,26.2,36.483,24.0,,AL-WEJH,1973,1985,5395
SAM00040416,26.267,50.167,19.0,,DHAHRAN,1976,1997,17304
SAM00040417,26.45,49.8167,22.0,,K.F.I.A.,1998,2025,16690
SAM00040430,24.55,39.7,654.0,,AL-MADINAH,1975,2025,29498
SAM00040437,24.9333,46.7167,614.0,,KING KHALED INT. AIRPORT,1984,2025,26307
SAM00040438,24.7,46.733,603.0,,RIYADH OBS.,1968,1992,11578
SAM00040476,21.667,39.15,8.0,,USAF-DS3-251,1981,1982,1319
SAM00040495,20.467,45.667,615.0,,USAF-DS3-254,1974,1982,5336
SAM00041024,21.7,39.1833,15.0,,JEDDAH,1966,2025,39735
SAM00041112,18.2333,42.65,2090.0,,ABHA,1999,2025,16031
SAM00041114,18.3,42.8,2066.0,,KHAMIS MUSHAIT,1983,1999,11138
SAM00041140,16.883,42.583,7.0,,GIZAN,1983,1985,1629
SBM00071805,46.767,-56.167,24.0,,SAINT-PIERRE,1973,1983,690
SEM00063985,-4.6833,55.5167,4.0,,SEYCHELLES INTER. AIRPORT,1973,2025,21359
SEM00063995,-9.35,46.533,4.0,,ALDABRA,1979,1981,143
SFM00068174,-23.8667,29.45,1230.0,,PIETERSBURG (SAAF),1973,2009,13743
SFM00068242,-25.783,25.533,1277.0,,MAFIKENG WO,1996,1998,1154
SFM00068262,-25.733,28.183,1326.0,,PRETORIA-EENDRACHT,1957,1974,3937
SFM00068263,-25.91,28.2111,1526.0,,PRETORIA (IRENE),1974,2025,31909
SFM00068351,-26.667,27.067,1374.0,,USAF-DS3-475,1980,1984,2095
SFM00068406,-28.567,16.533,27.0,,USAF-DS3-477,1951,1987,11144
SFM00068424,-28.4136,21.2597,835.0,,UPINGTON,1973,2025,22838
SFM00068438,-28.8,24.767,1196.0,,KIMBERLEY,1973,1994,9829
SFM00068442,-29.1,26.3,1353.0,,BLOEMFONTEIN AIRPORT,1966,2025,27079
SFM00068461,-28.25,28.3333,1680.0,,BETHLEHEM AIRPORT,1980,2009,11392
SFM00068462,-28.17,28.77,1680.0,,USAF-DS3-478,1977,1979,315
SFM00068476,-28.567,29.767,1100.0,,USAF-DS3-479,1982,1990,1623
SFM00068512,-29.6719,17.8875,1006.0,,SPRINGBOK,1987,2025,14618
SFM00068538,-30.6747,23.9992,1286.0,,DE AAR,1993,2023,10461
SFM00068588,-29.9667,30.95,8.0,,DURBAN/LOUIS BOTHA,1949,2010,29097
SFM00068592,-29.6017,31.13,105.0,,KING SHAKA INT'L AIRPORT,2010,2025,6777
SFM00068728,-32.34,22.57,842.0,,USAF-DS3-483,1980,1987,2775
SFM00068816,-33.97,18.6,46.0,,CAPE TOWN INTNL. AIRPORT,1949,2025,39144
SFM00068828,-34.017,22.383,190.0,,GEORGE AIRPORT,1977,1994,4491
SFM00068842,-33.9844,25.6108,63.0,,PORT ELIZABETH,1967,2025,32503
SFM00068858,-33.033,27.833,125.0,,EAST LONDON,1973,1991,3098
SFM00068994,-46.8831,37.8669,24.0,,MARION ISLAND,1949,2025,34496
SGM00061600,16.05,-16.483,4.0,,SAINT-LOUIS,1940,2004,40076
SGM00061641,14.73,-17.5,24.5,,DAKAR/YOFF,1940,2017,72337
SGM00061687,13.7697,-13.6797,48.7,,TAMBACOUNDA,1940,2023,46467
SGM00061695,12.55,-16.267,26.0,,ZIGUINCHOR,1940,1997,40419
SGXUAAWO067,14.8,-17.0667,71.0,,THIES,1945,1954,3844
SHM00061901,-15.9419,-5.6672,435.0,,ST. HELENA IS.,1977,2025,18230
SHM00061902,-7.9667,-14.4,79.0,,WIDE AWAKE FIELD,1946,2010,18170
SHM00068906,-40.35,-9.88,54.0,,GOUGH ISLAND,1957,2025,34206
SIM00014015,46.0656,14.5122,299.0,,LJUBLJANA/BEZIGRAD,1996,2025,9249
SLM00061856,8.617,-13.2,27.0,,LUNGI,1973,1979,1194
SNM00048698,1.3667,103.9833,5.0,,SINGAPORE/CHANGI AIRPORT,1955,2025,72065
SPM00008001,43.3658,-8.4214,58.0,,LA CORUNA,1958,2025,42630
SPM00008023,43.4911,-3.8006,52.0,,SANTANDER,1973,2025,25787
SPM00008055,42.583,-5.65,914.0,,LEON/VIRGEN DEL CAM,1973,1976,200
SPM00008084,42.45,-2.333,363.0,,LOGRONO/AGONCILLO,1973,1977,349
SPM00008087,42.2,-1.45,295.0,,BARDENAS REALES,1973,1990,4866
SPM00008140,41.717,-4.85,849.0,,VALLADOLID/VILLANUB,1973,1976,206
SPM00008160,41.6786,-1.0731,252.0,,ZARAGOZA/BASE AEREA,1958,2015,19733
SPM00008190,41.3844,2.1181,95.0,,BARCELONA SERVEI,2007,2025,11891
SPM00008202,40.95,-5.5,794.0,,SALAMANCA/MATACAN,1974,1976,173
SPM00008221,40.4653,-3.5797,631.0,,MADRID/BARAJAS RS,1950,2025,46520
SPM00008301,39.55,2.617,6.0,,PALMA DE MALLORCA,1988,2002,9948
SPM00008302,39.6058,2.7067,41.0,,MALLORCA-SON BONET,1958,2025,29850
SPM00008314,39.867,4.233,86.0,,MENORCA/MAHON,1974,1976,165
SPM00008383,37.2783,-6.9117,19.0,,HUELVA,2018,2025,3714
SPM00008430,38.0019,-1.1708,61.0,,MURCIA,1984,2025,27830
SPM00008433,37.783,-0.8,3.0,,MURCIA/SAN JAVIER,1973,1980,1000
SPM00060018,28.3183,-16.3822,105.0,,TENERIFE-GUIMAR,2002,2025,16038
SPM00060020,28.467,-16.25,36.0,,STA. CRUZ DE TENERI,1960,2002,22727
STM00078949,13.75,-60.98,99.0,,VIEUX FORT,1956,1957,815
SUM00062600,21.817,31.35,190.0,,WADI HALFA,1924,1983,3487
SUM00062640,19.533,33.317,312.0,,ABU HAMED,1947,2005,1995
SUM00062641,19.583,37.217,3.0,,PORT SUDAN,1947,2006,2214
SUM00062650,19.167,30.483,226.0,,DONGOLA,1973,2008,1444
SUM00062660,18.55,31.85,249.0,,KARIMA,1936,1975,2435
SUM00062680,17.7,33.967,345.0,,ATBARA,1954,1975,361
SUM00062721,15.6,32.55,382.0,,KHARTOUM,1953,2014,10644
SUM00062730,15.467,36.4,500.0,,KASSALA,1937,2006,4169
SUM00062751,14.4,33.483,408.0,,WAD MEDANI,1973,1975,269
SUM00062752,14.033,35.4,599.0,,GEDAREF,1973,1975,238
SUM00062760,13.617,25.333,733.0,,EL FASHER,1939,2008,2234
SUM00062770,13.483,22.45,805.0,,GENINA,1936,1977,1058
SUM00062771,13.167,30.233,574.0,,EL OBEID,1936,2005,4005
SUM00062772,13.167,32.667,381.0,,AROMA,1973,1975,298
SUM00062781,12.7,28.433,564.0,,EN NAHUD,1973,1975,198
SUM00062805,11.783,34.383,470.0,,DAMAZINE,1973,2005,1808
SUXUAE04936,15.58,32.55,388.0,,AL-KHARTUM,1932,1954,3020
SVM00001004,78.9233,11.9222,15.5,,NY-ALESUND II,1992,2025,12968
SVM00001028,74.5039,19.0011,20.0,,BJORNOYA,1957,2025,50542
SVM00020107,78.07,14.22,49.0,,BARENTSBURG,1937,1994,29741
SWM00002084,57.717,11.783,5.0,,USAF-DS3-010,1949,1977,20557
SWM00002185,65.5433,22.1144,17.0,,LULEA-KALLAX,1949,2025,41809
SWM00002225,63.183,14.5,366.0,,USAF-DS3-012,1949,1983,16859
SWM00002365,62.5317,17.4361,3.9,,SUNDSVALL HARNOSAND,1965,2025,54667
SWM00002465,59.35,17.95,22.0,,USAF-DS3-016,1949,1995,41574
SWM00002515,58.183,12.15,20.0,,TORPABRON,1977,1977,288
SWM00002527,57.6572,12.2911,164.0,,GOTEBORG/LANDVETTER,1977,2024,38402
SWM00002591,57.65,18.35,45.0,,VISBY AEROLOGISKA STATION,1977,2025,30190
SXM00088968,-60.75,-44.7167,4.0,,ISLAS ORCADAS (MET),1957,1985,8699
SYM00040001,37.05,41.217,455.0,,KAMISHLI,1973,1973,136
SYM00040007,36.333,37.217,425.0,,ALEPPO INT. AEROPOR,1957,1996,18332
SYM00040022,35.533,35.767,7.0,,LATTAKIA,1973,1976,458
SYM00040030,35.117,36.75,303.0,,HAMA,1973,1976,741
SYM00040039,35.933,39.017,245.0,,RAQQA,1973,1976,252
SYM00040080,33.417,36.517,610.0,,DAMASCUS INT. AIRPO,1973,2001,10082
SZM00006610,46.8117,6.9425,490.0,,PAYERNE,1943,2025,76822
TBM00078894,17.9,-62.85,52.0,,ST. BARTHELEMY,1973,1996,4048
TDM00078967,10.6833,-61.6167,13.1,,TRINIDAD BWI,1949,1969,10395
TDM00078970,10.6167,-61.35,12.0,,PIARCO INT. AIRPORT,1969,2025,26677
TEM00061976,-15.8878,54.5206,7.0,,SERGE-FROLOW (ILE TROMELIN),1973,2011,20680
THM00048327,18.7706,98.9683,313.2,,CHIANG MAI,1954,2025,70167
THM00048354,17.3769,102.8094,177.0,,UDON THANI,1966,2016,48194
THM00048357,17.417,104.783,148.0,,NAKHON PHANOM,1973,1975,2528
THM00048378,16.7961,100.2758,44.0,,PHITSANULOK,1973,2025,54050
THM00048379,16.433,101.15,116.0,,PHETCHABUN,1973,1974,401
THM00048381,16.4608,102.7894,187.0,,KHON KAEN,2016,2025,5152
THM00048407,15.25,104.8667,122.0,,UBON RATCHATHANI,1962,2025,69471
THM00048426,14.8,100.617,11.0,,LOP BURI,1973,1976,837
THM00048431,14.9681,102.0858,186.6,,NAKHON RATCHASIMA,1973,2025,55173
THM00048453,13.6664,100.6061,0.8,,BANGNA AGROMET,2008,2025,22184
THM00048455,13.733,100.567,4.0,,BANGKOK METROPOLIS,1953,2008,58473
THM00048456,13.917,100.6,12.0,,DON MUANG,1973,1976,780
THM00048477,12.6914,100.9853,16.0,,SATTAHIP,1973,2025,35176
THM00048480,12.6094,102.1039,2.9,,CHANTHA BURI,1973,2025,39417
THM00048500,11.835,99.8103,4.0,,PRACHUAP KHIRIKHAN,1973,2025,47839
THM00048532,9.983,98.617,8.0,,RANONG,1973,1974,194
THM00048551,9.1342,99.1519,5.0,,SURAT THANI,1973,2025,46322
THM00048565,8.145,98.3144,5.9,,PHUKET AIRPORT,1973,2025,41218
THM00048568,7.1819,100.6075,4.6,,SONGKHLA,1954,2025,70512
TIM00038599,40.217,69.733,427.0,,KHUDJAND,1975,1977,382
TIM00038836,38.55,68.783,800.0,,DUSHANBE,1946,1994,35803
TIM00038879,38.067,74.467,3740.0,,USAF-DS3-243,1973,1990,7026
TIM00038954,37.5,71.5,2077.0,,KHOROG,1956,1994,28898
TKM00078118,21.45,-71.15,10.0,,TURKS ISLAND,1954,1978,10548
TNM00091788,-21.133,-175.183,2.0,,USAF-DS3-631,1973,1980,4404
TNM00091792,-21.233,-175.15,38.0,,FUAAMOTU,1980,1999,5436
TOM00065361,8.983,1.15,386.0,,SOKODE,1957,1989,5401
TOM00065387,6.1667,1.25,20.0,,LOME,1945,2025,42151
TPM00061931,0.383,6.717,13.0,,S. TOME,1953,1979,5381
TSM00060710,36.95,8.75,21.0,,TABARKA,1992,1999,4939
TSM00060714,37.233,9.817,3.0,,BIZERTE,1973,1995,7207
TSM00060715,36.8333,10.2333,4.0,,TUNIS-CARTHAGE,1948,2025,41075
TSM00060720,36.85,11.083,4.0,,KELIBIA,1974,1996,18563
TSM00060725,36.483,8.8,143.0,,JENDOUBA,1973,1996,19808
TSM00060735,35.667,10.1,60.0,,KAIROUAN,1973,1996,22918
TSM00060738,35.55,8.683,1092.0,,THALA,1977,1996,10938
TSM00060740,35.75,10.75,2.0,,MONASTIR-SKANES,1974,2005,22479
TSM00060745,34.417,8.817,313.0,,GAFSA,1973,1998,20537
TSM00060750,34.717,10.683,21.0,,SFAX EL-MAOU,1973,2005,30656
TSM00060760,33.9167,8.1667,86.0,,TOZEUR,1969,2024,28455
TSM00060769,33.867,10.767,3.0,,DJERBA MELLITA,1973,2005,27693
TSM00060775,32.317,10.4,300.0,,REMADA,1973,1997,9738
TSM00060780,31.683,9.3,259.0,,EL BORMA,1989,1995,1728
TTM00097385,-9.2,124.367,5.0,,OE-CUSSIE,1996,1999,498
TTM00097388,-8.55,126.567,550.0,,KOMORO,1984,1998,6384
TTM00097390,-8.55,125.55,6.0,,DILLI/DILLI AIRPORT,1956,1983,7176
TTM00097395,-8.5,126.4,522.0,,BAU CAU,1950,1988,555
TUM00017022,41.45,31.8,137.0,,ZONGULDAK,1973,1974,304
TUM00017030,41.2833,36.3,4.0,,SAMSUN,1952,2025,38388
TUM00017064,40.9,29.15,18.0,,ISTANBUL BOLGE (KARTAL),1951,2025,41773
TUM00017082,40.85,35.583,535.0,,MERZIFON,1973,1982,1796
TUM00017095,39.9,41.2833,1869.0,,ERZURUM BOLGE,2006,2025,12858
TUM00017130,39.95,32.8833,891.0,,ANKARA/CENTRAL,1949,2024,41934
TUM00017195,38.817,35.433,1054.0,,KAYSERI/ERKILET,1973,1982,1942
TUM00017196,38.6833,35.4833,1096.0,,KAYSERI BOLGE,2016,2025,6827
TUM00017220,38.4333,27.1667,25.0,,IZMIR/GUZELYALI,1952,2025,38959
TUM00017240,37.75,30.55,997.0,,ISPARTA,1970,2025,34747
TUM00017281,37.9,40.2,675.0,,DIYARBAKIR-BOLGE,1953,2022,33136
TUM00017300,36.867,30.733,54.0,,ANTALYA,1973,1979,1476
TUM00017351,36.9833,35.35,27.0,,ADANA/BOLGE,1986,2025,26208
TVM00091643,-8.5167,179.2167,1.0,,FUNAFUTI,1973,2025,23513
TWM00046689,26.15,119.95,30.0,,MAZU (=588490),1973,1998,4062
TWM00046697,25.067,121.233,45.0,,TAOYUAN AB,1955,1984,13298
TWM00046699,23.9833,121.6,19.0,,HUA-LIEN CITY,1973,2012,17027
TWM00046734,23.5833,119.6167,31.0,,MAKUNG AB (=593450),1954,2012,22564
TWM00046736,24.433,118.433,12.0,,CHINMEM/SHATOU(AFB),1960,1999,10320
TWM00046741,23.0,120.21,14.0,,USAF-DS3-285,1998,1998,352
TWM00046743,22.95,120.217,16.0,,TAINAN (TW-AFB),1977,1993,6094
TWM00046746,23.467,120.383,25.0,,CHIAYI (TW-AFB),1977,1994,6409
TWM00046747,22.467,120.433,8.0,,DONGGANG (=595530),1957,1998,21904
TWM00046750,22.6667,120.45,24.0,,PINGTUNG SOUTH(AFB),1977,2012,11471
TWM00046751,24.183,120.65,112.0,,TAICHUNG (TW-AFB),1978,1992,4776
TWM00046767,23.53,120.13,1.0,,USAF-DS3-286,1975,1999,3319
TWM00046780,22.6833,121.5,280.0,,LU-TAO,1986,2012,3323
TWM00046810,20.7167,116.7167,3.0,,DONGSHA (=597920),1973,2012,9110
TWM00046902,10.717,115.833,5.0,,USAF-DS3-287,1973,1998,436
TWM00058968,25.0333,121.5167,9.0,,TAIBEI,1957,2023,35589
TWM00059559,22.0,120.75,24.0,,467590,1954,1964,4646
TXM00038392,41.833,59.983,87.0,,DASHKHOVUZ,1946,1997,40766
TXM00038507,40.0333,52.9833,90.0,,TURKMENBASHI,1958,2015,35133
TXM00038687,39.083,63.6,190.0,,CHARDZHEV,1949,1994,36014
TXM00038750,37.467,53.967,-22.0,,ESENGYLY,1950,1993,36098
TXM00038880,37.987,58.361,211.0,,ASHGABAT KESHI,1940,1997,38469
TXM00038989,35.9,62.9667,375.0,,TAGTABAZAR,1951,1996,13721
TZM00063729,-1.333,31.817,1143.0,,BUKOBA,1965,1979,1433
TZM00063756,-2.467,32.917,1140.0,,MWANZA,1973,1979,383
TZM00063791,-3.417,37.067,896.0,,KILIMANJARO AIRPORT,1974,1981,696
TZM00063801,-4.883,29.667,824.0,,KIGOMA,1977,1978,112
TZM00063818,-4.883,38.283,511.0,,MOMBO,1973,1974,113
TZM00063832,-5.083,32.833,1182.0,,TABORA AIRPORT,1974,1988,1062
TZM00063844,-5.083,39.067,35.0,,TANGA,1973,1986,776
TZM00063862,-6.167,35.767,1120.0,,DODOMA,1973,1979,1096
TZM00063866,-6.833,37.65,526.0,,MOROGORO,1973,1974,142
TZM00063887,-7.633,35.767,1428.0,,IRINGA,1973,1980,677
TZM00063894,-6.8667,39.2,55.0,,DAR ES SALAAM INT,1963,2023,10931
TZM00063932,-8.933,33.467,1758.0,,MBEYA,1973,1989,767
UCM00078988,12.2,-68.9667,8.0,,HATO AIRPORT,1956,2025,37346
UGM00063654,1.683,31.717,1147.0,,MASINDI,1973,1976,632
UGM00063658,1.717,33.617,1123.0,,SOROTI,1973,1974,112
UGM00063674,0.183,30.1,961.0,,KASESE,1973,1976,419
UGM00063684,0.683,34.167,1171.0,,TORORO,1973,1977,264
UGM00063702,-0.617,30.65,1413.0,,MBARARA,1973,1973,114
UGM00063705,0.05,32.45,1155.0,,ENTEBBE AIRPORT,1959,2018,6313
UKM00003005,60.1392,-1.1847,82.0,,LERWICK,1941,2025,69819
UKM00003023,57.3575,-7.385,4.0,,SOUTH UIST RANGE,1998,2025,591
UKM00003026,58.217,-6.317,9.0,,STORNOWAY,1949,2002,52785
UKM00003066,57.65,-3.567,7.0,,KINLOSS,1993,2004,767
UKM00003091,57.2,-2.217,65.0,,ABERDEEN/DYCE AIRPO,1989,1999,421
UKM00003162,55.317,-3.2,242.0,,ESKDALEMUIR,1999,2000,234
UKM00003170,56.433,-2.867,4.0,,USAF-DS3-025,1959,1992,35062
UKM00003171,56.383,-2.867,12.0,,LEUCHARS,1949,2002,3165
UKM00003213,54.32,-3.4,8.0,,USAF-DS3-027,1973,1999,7686
UKM00003238,55.0197,-1.8817,142.0,,ALBEMARLE,2002,2025,12465
